id1,id2,lat1,lon1,lat2,lon2
108,98522,40.718037,-73.932309,40.982071,-80.356436
108,71062,40.718037,-73.932309,40.5688303,-81.0930949
108,117015,40.718037,-73.932309,40.812004,-80.078881
108,1108,40.718037,-73.932309,36.864044,-76.217318
108,36311,40.718037,-73.932309,40.453507,-80.085371
108,41174,40.718037,-73.932309,41.003761,-79.054352
108,43071,40.718037,-73.932309,40.208133,-80.273462
108,87011,40.718037,-73.932309,37.39664,-79.229086
108,98710,40.718037,-73.932309,41.650334,-80.172138
108,42093,40.718037,-73.932309,42.844172,-78.747585
108,89911,40.718037,-73.932309,39.572621,-75.053406
108,51610,40.718037,-73.932309,41.08183,-73.825183
108,7119,40.718037,-73.932309,41.527246,-72.064419
108,75845,40.718037,-73.932309,43.120271,-76.220444
108,64965,40.718037,-73.932309,38.836522,-76.874122
108,43630,40.718037,-73.932309,39.231108,-76.574575
108,41176,40.718037,-73.932309,40.933284,-78.987858
108,50049,40.718037,-73.932309,39.811305,-74.96135
108,65538,40.718037,-73.932309,40.838387,-77.787831
108,125,40.718037,-73.932309,40.729175,-73.97331
108,61897,40.718037,-73.932309,40.676438,-74.248373
108,98712,40.718037,-73.932309,40.587692,-75.474566
108,50649,40.718037,-73.932309,41.787689,-76.453971
108,79267,40.718037,-73.932309,39.944688,-76.793636
108,65547,40.718037,-73.932309,39.821725,-75.240765
108,53766,40.718037,-73.932309,40.860729,-75.27151
108,47288,40.718037,-73.932309,39.411625,-75.03746
108,87706,40.718037,-73.932309,43.182787,-71.495001
108,151892,40.718037,-73.932309,40.761973,-77.8767
108,75843,40.718037,-73.932309,43.139294,-77.666717
108,71421,40.718037,-73.932309,40.78642,-73.105125
108,87707,40.718037,-73.932309,42.275962,-71.411974
108,63674,40.718037,-73.932309,40.77,-73.89
108,52687,40.718037,-73.932309,41.662033,-70.949338
108,129,40.718037,-73.932309,40.8441883,-73.8615724
108,35055,40.718037,-73.932309,44.461715,-73.215217
108,124,40.718037,-73.932309,40.752903,-74.005831
108,61681,40.718037,-73.932309,41.3634,-75.730103
108,35318,40.718037,-73.932309,40.800178,-72.921177
108,48911,40.718037,-73.932309,39.87495,-75.262024
108,112,40.718037,-73.932309,40.64554,-73.918344
108,64522,40.718037,-73.932309,40.7249569,-76.3171771
108,64204,40.718037,-73.932309,41.315531,-75.753889
108,53633,40.718037,-73.932309,42.102397,-75.839707
108,60841,40.718037,-73.932309,41.554634,-72.107836
108,91696,40.718037,-73.932309,41.93118217,-72.59761565
108,77159,40.718037,-73.932309,40.84,-72.63
108,117871,40.718037,-73.932309,39.729204,-74.863836
108,42092,40.718037,-73.932309,43.135479,-76.087402
108,43699,40.718037,-73.932309,41.741747,-72.659203
108,70126,40.718037,-73.932309,42.251305,-71.805502
108,448,40.718037,-73.932309,40.785664,-73.219818
108,88600,40.718037,-73.932309,39.1519025,-75.5070656
108,41356,40.718037,-73.932309,42.748652,-71.49884
108,18900,40.718037,-73.932309,40.648881,-73.707638
108,132,40.718037,-73.932309,40.769623,-73.843069
108,48910,40.718037,-73.932309,40.179253,-74.800407
108,60682,40.718037,-73.932309,40.387923,-74.085991
108,49302,40.718037,-73.932309,38.97776,-77.438304
108,35309,40.718037,-73.932309,39.417088,-74.538731
108,64057,40.718037,-73.932309,40.055995,-76.327723
108,62443,40.718037,-73.932309,41.294864,-72.899122
108,88077,40.718037,-73.932309,39.103618,-77.133408
108,36309,40.718037,-73.932309,39.410942,-74.53063
108,60271,40.718037,-73.932309,40.841918,-73.69519
112,87707,40.64554,-73.918344,42.275962,-71.411974
112,42091,40.64554,-73.918344,39.697476,-75.112075
112,50050,40.64554,-73.918344,40.121713,-74.85754
112,61681,40.64554,-73.918344,41.3634,-75.730103
112,1130,40.64554,-73.918344,39.132781,-77.172278
112,79267,40.64554,-73.918344,39.944688,-76.793636
112,64057,40.64554,-73.918344,40.055995,-76.327723
112,63674,40.64554,-73.918344,40.77,-73.89
112,79266,40.64554,-73.918344,40.334523,-78.900235
112,62618,40.64554,-73.918344,40.087252,-76.095113
112,20905,40.64554,-73.918344,41.901602,-70.975499
112,60265,40.64554,-73.918344,40.191991,-74.794534
112,117871,40.64554,-73.918344,39.729204,-74.863836
112,35318,40.64554,-73.918344,40.800178,-72.921177
112,18892,40.64554,-73.918344,42.629512,-71.270846
112,62908,40.64554,-73.918344,40.45023131,-76.41577569
112,62443,40.64554,-73.918344,41.294864,-72.899122
112,48905,40.64554,-73.918344,39.18695127,-76.65601422
112,47288,40.64554,-73.918344,39.411625,-75.03746
112,61897,40.64554,-73.918344,40.676438,-74.248373
112,65392,40.64554,-73.918344,43.062221,-73.822235
112,48910,40.64554,-73.918344,40.179253,-74.800407
112,787,40.64554,-73.918344,40.080572,-75.252389
112,50649,40.64554,-73.918344,41.787689,-76.453971
112,70126,40.64554,-73.918344,42.251305,-71.805502
112,43699,40.64554,-73.918344,41.741747,-72.659203
112,60682,40.64554,-73.918344,40.387923,-74.085991
112,448,40.64554,-73.918344,40.785664,-73.219818
112,65547,40.64554,-73.918344,39.821725,-75.240765
112,77159,40.64554,-73.918344,40.84,-72.63
112,41356,40.64554,-73.918344,42.748652,-71.49884
112,50049,40.64554,-73.918344,39.811305,-74.96135
112,449,40.64554,-73.918344,40.766799,-73.509603
112,75845,40.64554,-73.918344,43.120271,-76.220444
112,81,40.64554,-73.918344,42.37470555,-71.02654861
112,77158,40.64554,-73.918344,40.805695,-73.880803
112,51610,40.64554,-73.918344,41.08183,-73.825183
112,60685,40.64554,-73.918344,39.989815,-74.258336
112,65538,40.64554,-73.918344,40.838387,-77.787831
112,67844,40.64554,-73.918344,40.23601,-77.122908
112,64965,40.64554,-73.918344,38.836522,-76.874122
112,53006,40.64554,-73.918344,41.966439,-76.534294
112,42092,40.64554,-73.918344,43.135479,-76.087402
112,35309,40.64554,-73.918344,39.417088,-74.538731
112,60271,40.64554,-73.918344,40.841918,-73.69519
112,64694,40.64554,-73.918344,42.938929,-78.823213
112,79934,40.64554,-73.918344,36.755694,-76.224619
112,48908,40.64554,-73.918344,41.17288848,-79.34168206
112,52689,40.64554,-73.918344,40.686369,-80.086299
112,61194,40.64554,-73.918344,41.138468,-80.71885
112,68219,40.64554,-73.918344,35.651702,-77.369504
112,75666,40.64554,-73.918344,40.54965,-79.832323
112,35055,40.64554,-73.918344,44.461715,-73.215217
112,98522,40.64554,-73.918344,40.982071,-80.356436
112,87011,40.64554,-73.918344,37.39664,-79.229086
112,41679,40.64554,-73.918344,40.78093,-81.36797
112,117015,40.64554,-73.918344,40.812004,-80.078881
112,42093,40.64554,-73.918344,42.844172,-78.747585
112,86992,40.64554,-73.918344,41.136595,-81.319096
112,41174,40.64554,-73.918344,41.003761,-79.054352
112,62451,40.64554,-73.918344,40.783185,-81.420644
112,64027,40.64554,-73.918344,40.206139,-79.56679
112,41176,40.64554,-73.918344,40.933284,-78.987858
112,61387,40.64554,-73.918344,41.535534,-80.844365
112,68608,40.64554,-73.918344,42.128286,-79.239695
112,104492,40.64554,-73.918344,40.612658,-79.172436
112,81857,40.64554,-73.918344,40.815644,-79.565628
112,35317,40.64554,-73.918344,42.861455,-78.800352
112,98710,40.64554,-73.918344,41.650334,-80.172138
112,47996,40.64554,-73.918344,40.615075,-80.226421
112,105075,40.64554,-73.918344,42.020202,-80.188497
112,70105,40.64554,-73.918344,40.241864,-80.18491
112,1110,40.64554,-73.918344,37.083023,-76.463112
112,53324,40.64554,-73.918344,41.228814,-79.431538
124,35317,40.752903,-74.005831,42.861455,-78.800352
124,53324,40.752903,-74.005831,41.228814,-79.431538
124,64027,40.752903,-74.005831,40.206139,-79.56679
124,71062,40.752903,-74.005831,40.5688303,-81.0930949
124,1110,40.752903,-74.005831,37.083023,-76.463112
124,85517,40.752903,-74.005831,40.614665,-80.098711
124,105075,40.752903,-74.005831,42.020202,-80.188497
124,67029,40.752903,-74.005831,41.002876,-80.655403
124,75666,40.752903,-74.005831,40.54965,-79.832323
124,41675,40.752903,-74.005831,41.049608,-81.54079
124,62471,40.752903,-74.005831,42.983441,-78.91425
124,64694,40.752903,-74.005831,42.938929,-78.823213
124,98522,40.752903,-74.005831,40.982071,-80.356436
124,68608,40.752903,-74.005831,42.128286,-79.239695
124,68219,40.752903,-74.005831,35.651702,-77.369504
124,51882,40.752903,-74.005831,41.167076,-79.097076
